Column1;energy;valence;spotify_id;name;artists;duration
37065;0.864;0.895;5uu0D02efCoFMQiLYFT32e;Levitating;Dua Lipa;203808.0
37066;0.802;0.682;35mvY5S1H3J2QZyna3TFe0;positions;Ariana Grande;172325.0
37070;0.561;0.615;7yiBXRNVdaujkMd5Qxr7Jq;We're Good;Dua Lipa;165507.0
37076;0.818;0.536;7kswSnEiwuwuOQngMvpflV;Close Your Eyes;Felix Jaehn,VIZE,Miss Li;159963.0
37079;0.815;0.636;5tf1VVWniHgryyumXyJM7w;Sugar (feat. Francesco Yates);Robin Schulz,Francesco Yates;219043.0
37094;0.833;0.406;7mIyTBKrBiNlTqrh4EWOln;I Got A Feeling;Felix Jaehn,Robin Schulz,Georgia Ku;144735.0
37095;0.51;0.45;1HFfMOxCAT4GAwaPfCdmUs;Waves - Robin Schulz Radio Edit;Mr. Probz,Robin Schulz;208133.0
37096;0.314;0.296;4pAl7FkDMNBsjykPXo91B3;Needed Me;Rihanna;191600.0
37097;0.684;0.835;7ySUcLPVX7KudhnmNcgY2D;S&M;Rihanna;243600.0
37109;0.706;0.62;7DnAm9FOTWE3cUvso43HhI;Sweet but Psycho;Ava Max;187436.0
37114;0.882;0.463;48QmG1dfvMuYLxMPt7KSRA;No Lie;Sean Paul,Dua Lipa;221176.0
37118;0.6;0.822;0k2GOhqsrxDTAbFFSdNJjT;Temperature;Sean Paul;218573.0
37120;0.79;0.549;2169IKAivSUUFGcedGASXc;16 Shots;Stefflon Don;224728.0
37154;0.649;0.417;0yLPOW2XL85YT0wJ7fdIGY;Romping Shop;Vybz Kartel,Spice;214600.0
37156;0.683;0.496;4uQjPCRQJF2QGTKh2vp45a;Go Go Wine;Vybz Kartel;203461.0
37170;0.419;0.595;2CikWPiu6ZPO32SL1MfHEm;Isn't She Lovely;New York Jazz Lounge;218750.0
37212;0.956;0.408;3OZdcvibLrA7Jr9xw5W88D;Black Tears;Heaven Shall Burn;186187.0
37222;0.965;0.351;3JvQlscImw2A4RCWzsUDoz;SUPERNØVA (feat. Marcus Bischoff of Heaven Shall Burn);GHØSTKID,Heaven Shall Burn;227000.0
37228;0.988;0.097;1E0yt5XSdjE9NOu897RilW;War Ensemble;Slayer;291733.0
37263;0.818;0.703;1zsFr9rPcsMwRtqjDJJpnC;Hypnotized;Purple Disco Machine,Sophie and the Giants;195704.0
37265;0.713;0.674;3tKZrYDtkte1E68aNozR75;Little Hollywood;Alle Farben,Janieck;183253.0
37266;0.762;0.674;2WyNqDHLRJLzJuidCsO1Ey;Fading;Alle Farben,ILIRA;206373.0
37267;0.71;0.678;76gwG061wqdatYhicO2hG4;Bad Ideas;Alle Farben;166213.0
37289;0.492;0.641;3mHXBSyBazzIW1INJmErKi;Bella Ciao - HUGEL Remix;El Profesor,HUGEL;164955.0
37302;0.725;0.468;5gFCFZnV0QTt1YfjY7dJBY;Superstar;David Puentez,Albert Neve;165000.0
37455;0.836;0.395;5wWPl4w5nt4B5Ez52bfPSI;Himmelblaue Augen - Single Mix;Anna-Maria Zimmermann;205420.0
37587;0.99;0.399;1WShqPmOqOWljVNxI60ZA4;Rock It (Wilkinson Remix);Sub Focus,Wilkinson;272840.0
37592;0.927;0.0391;0B6pOWMK4fV4YYtbe7cpHg;Air I Breathe - Sub Focus & Wilkinson;Sub Focus,Wilkinson;250720.0
37619;0.846;0.402;04OxTCLGgDKfO0MMA2lcxv;Blind Faith;Chase & Status,Liam Bailey;233667.0
37683;0.514;0.965;42haGkGqdkjRMW4j0TC5Km;Reggae Night;Jimmy Cliff;320227.0
37689;0.831;0.892;2Rrkgr8Kd0XGNbilwip6r8;Guns Of Brixton;Jimmy Cliff;218200.0
37694;0.571;0.933;1Pao4DTLMB4gJPTnqmLgSQ;You Can Get It If You Really Want;Jimmy Cliff;158893.0
37716;0.925;0.119;0c8X4ApJu6CNEXoIb5VKMo;Frontlines;Zeds Dead,NGHTMRE,GG Magree;214733.0
37726;0.635;0.38;2nx0EIlIKMnMgWnj40O0HQ;Freedom;Kygo,Zak Abel;198635.0
37731;0.804;0.306;0tBbt8CrmxbjRP0pueQkyU;Wolves;Selena Gomez,Marshmello;197993.0
37732;0.678;0.404;1kKYjjfNYxE0YYgLa7vgVY;Higher Love;Kygo,Whitney Houston;228267.0
37733;0.627;0.159;698ItKASDavgwZ3WjaWjtz;Faded;Alan Walker;212107.0
37740;0.858;0.295;6Pgkp4qUoTmJIPn7ReaGxL;Without You (feat. Sandro Cavazza);Avicii,Sandro Cavazza;181673.0
37744;0.78;0.458;4lhqb6JvbHId48OUJGwymk;Hey Brother;Avicii;255093.0
37758;0.585;0.324;7lidXGPXPYLNThITAOTlkK;You should be sad;Halsey;205473.0
37765;0.25;0.351;44n97yHySt0Z9rqPaXgjCK;Sorry;Halsey;220541.0
37783;0.877;0.471;5fKTWlpV4hT7ujXV45WbtN;Sacrifice;Bebe Rexha;160871.0
37785;0.926;0.376;28hvPbdyvFIAQR6YLaU4mA;God Save the Rave;Scooter,Harris & Ford;192000.0
37798;0.888;0.534;7cR6SJQLubZTtIrAgteiec;The Logical Song;Scooter;234933.0
37807;0.695;0.224;0g5EKLgdKvNlln7TNqBByK;Middle;DJ Snake,Bipolar Sunshine;220573.0
37812;0.716;0.163;0lYBSQXN6rCTvUZvg9S0lU;Let Me Love You;DJ Snake,Justin Bieber;205947.0
37834;0.613;0.357;1hEh8Hc9lBAFWUghHBsCel;Porcelain;Moby;238920.0
37837;0.777;0.549;2OnqLGs0xZvr8ZNzWJELGo;Extreme Ways;Moby;237640.0
37842;0.868;0.539;6bzV0xGO4dROmmL9GmVkjM;Go;Moby;217240.0
37860;0.714;0.122;0DBTrH6kBbF8CzNVcu5MQR;Pong Dance;Vigiland;157500.0
37875;0.857;0.856;7j31rVgGX9Q2blT92VBEA0;Teenagers;My Chemical Romance;161920.0
37899;0.905;0.236;5wQnmLuC1W7ATsArWACrgW;Welcome to the Black Parade;My Chemical Romance;311107.0
37901;0.868;0.475;3Te8uLyit6X3ncNW8Fp3K2;Immortals;Fall Out Boy;189387.0
37924;0.818;0.916;0w5Bdu51Ka25Pf3hojsKHh;Hard Times;Paramore;182693.0
37929;0.563;0.209;3ZHfX6kbiY7JVsB63lLOLu;The Only Exception;Paramore;267653.0
37931;0.439;0.349;05qWSoIQYq0Bc0RErG3WdL;Better Days - Acoustic;Dermot Kennedy;186871.0
37956;0.372;0.25;15WbjBy1bzH1UsUldBwwlW;Blood Bank;Bon Iver;285160.0
37960;0.715;0.555;63q3GlHZstxXzfb0zt7ZYY;BRIGHTSIDE;The Lumineers;229773.0
37961;0.0739;0.25;5fowoqhNzd6AaoAdi3e2p1;Let Her Go - Acoustic;Passenger;266627.0
37964;0.457;0.447;32PwKptR5PhpP4Gxv8Lvps;Sword from the Stone;Passenger;201720.0
37970;0.736;0.909;6eQYZ57P28uc8caJagxYcZ;Shape of Love;Passenger,Boy & Bear;188453.0
37972;0.256;0.103;1HkOPLwAJH3kE8UnqgxF4s;Skinny Love;Bon Iver;238533.0
37974;0.306;0.157;6DESft0qm6RhoYf5wzeoGH;Holocene;Bon Iver;336613.0
37979;0.545;0.244;4bzBPrGYD3fQfAadLgIiwT;Let Her Go;Passenger;252733.0
37981;0.66;0.401;6Fha6tXHkL3r9m9nNqQG8p;Georgia;Vance Joy;230507.0
37985;0.572;0.272;3wCk9LASPqyp2VovekThtF;You (with Marshmello & Vance Joy);benny blanco,Marshmello,Vance Joy;169094.0
37990;0.638;0.478;5Ry9iN4s8O3bqgwnOebsJV;Mexico;Mighty Oaks;192110.0
37999;0.378;0.528;4Xl2PrS3DJqqSKXCo6Uhv9;Homeward Bound;Simon & Garfunkel;149613.0
38002;0.381;0.524;5MbXzXGbqobR8xPVPs8OXA;The Only Living Boy in New York;Simon & Garfunkel;238413.0
38006;0.447;0.332;4sy8klhEbwqHc2od9K3p1h;unlasting;LiSA;295219.0
38011;0.811;0.746;1wNg5ctmZTmimuH4TkqTKM;Não que Eu Vá;Os Barões Da Pisadinha,Parangolé;151664.0
38029;0.903;0.959;5ux7TnBawa7NMWbteYHKH2;Cidade Inteira;Eric Land,Xand Avião;214440.0
38034;0.775;0.741;5zOgONdqBjB0SIPfuv0Dis;Ainda Lembro - Ao Vivo;DENNIS,Xand Avião,Raí Saia Rodada;156979.0
38059;0.796;0.546;5vLEmh5EolySKTvXsyWSOg;Hola Señorita;GIMS,Maluma;206853.0
38090;0.991;0.448;6u8pHCsBSo1rahkWXUxPzW;Trip to Ireland;Dr. Peacock;243900.0
38106;0.953;0.0346;1bgG0uJmFQPH3MAcDHthQj;Calling;Sefa;156000.0
38118;0.993;0.0389;4mALGoOhRMFVfphsMppSb2;Muzika - Sefa Remix;Dr. Peacock,Sefa;158400.0
38126;0.732;0.731;3McHkGr4IpJ8QjkpXMKQOl;Sweat - Remix;Snoop Dogg,David Guetta,Giorgio Tuinfort,Frederic Riesterer;195987.0
38154;0.978;0.342;6holGuk1jKHTdWyWBOZi8l;My Generation;Limp Bizkit;221000.0
38157;0.622;0.556;3NuK5xMlSlB6K2Qp16zf3h;Solo (feat. Demi Lovato);Clean Bandit,Demi Lovato;222707.0
38169;0.758;0.619;2AT8iROs4FQueDv2c8q2KE;R U Mine?;Arctic Monkeys;201726.0
38171;0.866;0.248;0BxE4FqsDD1Ot4YuBXwAPp;505;Arctic Monkeys;253587.0
38174;0.948;0.778;3DQVgcqaP3iSMbaKsd57l5;I Bet You Look Good On The Dancefloor;Arctic Monkeys;173680.0
38223;0.855;0.257;6tuiDRFaXOBqFLpeTBjAAn;Gold Lion;Yeah Yeah Yeahs;187133.0
38285;0.565;0.311;6a3kNt1UlUOapDKmEr3JzZ;Madonna;Bausa,Apache 207;195734.0
38321;0.531;0.608;7JeHDFvVl3idIVMvZYab5X;Walking;Mary Mary;202413.0
38385;0.368;0.301;277bAXhqfHukF9Yvhk6MYr;Crosses;José González;162920.0
38394;0.306;0.314;0ZNYGrmcehorhh9JOeg5Iv;Stay Alive;José González;266907.0
38462;0.954;0.222;64syMK7oo9VPihJBj1IBGH;Scum;Napalm Death;158200.0
38550;0.729;0.63;54hA0ldJYyT1huGfSeOjdQ;On My Mind;Diplo,SIDEPIECE;189268.0
38569;0.656;0.0914;1pc5IseLeOPQCZ0tzMao9s;Last Thought (feat. MKLA);Sonny Fodera,Vintage Culture,MKLA;238585.0
38586;0.932;0.591;55yvzYuvJYG2RUEnMK78tr;About A Girl;Nirvana;166640.0
38637;0.657;0.215;420JGkyLfLUZcgBHKiIK9v;45;Shinedown;250093.0
38715;0.364;0.349;5FBf12F4ry9TXoZAvISu6F;A Day In The Life;Wes Montgomery;349907.0
38717;0.0703;0.0785;392OK8Qdmos0wNDrduiwy0;In Your Own Sweet Way;Wes Montgomery;291640.0
38733;0.879;0.351;2nQ4fJJ2hQsfsmTlmCnEbF;Engeltje;Jebroer,Paul Elstak,Dr Phunk;181360.0
38764;0.999;0.28;7jrGkYkif3OvdSUhPPbH0b;Tears Don't Lie - Long Version;Mark 'Oh;221200.0
38780;0.38;0.0535;1fN2JjN9Sj2kOPJXLDovSe;Call of Silence;Hiroyuki Sawano;178213.0
38810;0.985;0.323;0dlTGl67UFWcKupzkxZYOn;You Could Be Mine;Guns N' Roses;343640.0
38811;0.605;0.0783;0RdUX4WE0fO30VnlUbDVL6;Still Loving You;Scorpions;403453.0
38835;0.73;0.894;5SZ6zX4rOrEQferfFC2MfP;Walk This Way;Aerosmith;220400.0
38838;0.977;0.351;2VGQ342iuqj6aSaYbyBQVJ;Prayer Of The Refugee;Rise Against;199387.0
38842;0.947;0.338;6c1Bdvp208X0jbLmFnWbkC;Re-Education (Through Labor);Rise Against;222453.0
38855;0.631;0.549;0BxfFnk0YzONqvmrkO0QrB;Don't Cha;The Pussycat Dolls,Busta Rhymes;272080.0
38863;0.607;0.526;0xDxS2g775ttrfrwDQl9f8;I Know What You Want (feat. Flipmode Squad);Busta Rhymes,Mariah Carey,Flipmode Squad;252360.0
38867;0.664;0.636;3MmroUbeZAgMWmZtjviKtH;We Up (feat. DMX);Chris Webby,DMX;177585.0
38889;0.594;0.287;2kkh8Z3tlBDY8jhT4bWrC6;Imaginary;Brennan Heart,Jonathan Mendelsohn;192500.0
38908;0.949;0.0989;1aQu0cj9zITdV4m95mB7QW;Harder Generation;D-Block & S-te-Fan;219200.0
38927;0.864;0.898;53h1ZSLWi8hVWF9DWKNXVh;Die by the Blade;Beast In Black;194838.0
38929;0.958;0.621;6P5Ma1HFYDsgOpLaGu6Jkz;Moonlight Rendezvous;Beast In Black;338761.0
38938;0.862;0.238;5dCRNUZe2MKLhO3FH6tXZB;Beat Of The Drum;Coone;224501.0
38964;0.854;0.584;01yNnsC0pG3CyHKOVFndhm;Face of a Stranger;Dirkschneider & The Old Gang,U.D.O.;297227.0
38971;0.841;0.204;24gSLgrkvjovKfZlUiace4;Borderline;Lordi;252318.0
39013;0.673;0.721;0Dlcu2fgHklOnajVu2dUNU;Tilidin;Capital Bra,Samra;172036.0
39031;0.8;0.958;7o68KX6XyCS9lydBTH6TCP;White Lightning - Single Version;George Jones;165453.0
39039;0.309;0.683;5PBGdSfxhjSuJHfagUNOCl;Goin' Steady;Faron Young;161533.0
39058;0.289;0.761;3qartP3R2WSuGWAlHb7hpX;Hello Walls;Faron Young;135387.0
39063;0.262;0.385;3c261j0YC3n4eJtjyeTaSC;Long Black Veil;Lefty Frizzell;182753.0
39096;0.219;0.366;5EfvutHEB7QPzhdV5efSiY;The Way I Lose My Mind;Carl Smith;141800.0
39164;0.97;0.303;0QACGPOii6Qa2tEQoaklP1;Digital;Toronto Is Broken,Matt Neux;264828.0
39322;0.732;0.631;5iEI2hHcG8bnKmUelPk08F;New Love (feat. Ellie Goulding);Silk City,Ellie Goulding,Diplo,Mark Ronson;190680.0
39376;0.724;0.586;5mc6EyF1OIEOhAkD0Gg9Lc;Closer;Nine Inch Nails;373307.0
39380;0.883;0.252;14tKBoKXxGakkoEmYuFfor;The Perfect Drug;Nine Inch Nails;315440.0
39386;0.905;0.187;0b9f1pxP3sGTVvDMM9iA7c;Priest;Lord Of The Lost;319948.0
39497;0.841;0.779;4rSdKM7s42IeKudysHdwDg;Mamacita;Collie Buddz;194293.0
39508;0.943;0.11;2Z532nmsg8GQ8g2omU35Mw;We Are The Energy;Metrik;286897.0
39509;0.917;0.194;5tcZPB2Cyj3FdB5nQW2Gog;Gravity;Metrik;270340.0
39549;0.976;0.403;0hvnXPXNdMCt91J1k4HPCE;Visions;Culture Shock;202069.0
39556;0.984;0.194;2jnCDRKe4IfoIN2teGn308;Sense;BAND-MAID;204853.0
39566;0.988;0.91;1c6C2wg7PRbPBRRUaEvheC;PONPONPON;Kyary Pamyu Pamyu;242827.0
39601;0.95;0.352;61Yl4bWKSUeNxe6jPgKq5c;プロミスザスター;BiSH;269200.0
39609;0.981;0.329;4cj43JzCAg1cHFvHy5TJuW;Ray;PassCode;226507.0
39633;0.37;0.349;4wLZ4zPM9c4oe1VV8ejdWV;Home;Michael Bublé;225907.0
39648;0.396;0.416;7Ivelh8N9J25Yj9KKxYj6w;Santa Claus Is Coming to Town;Michael Bublé;171807.0
39697;0.875;0.646;0KCSJzsQVxkloxoT7dyrqV;The Rumbling (TV Size);SiM;90266.0
39700;0.247;0.344;0xQdisF8CHkso4LnJcaIMr;Nine Million Bicycles;Katie Melua;197160.0
39717;0.983;0.317;3mScGCzxiXA9OaHdBeuk7O;crossing field;LiSA;248947.0
39721;0.977;0.263;0qMip0B2D4ePEjBJvAtYre;紅蓮華;LiSA;237587.0
39730;0.985;0.487;6DJ6Va1jpFcErKtQi7BAJv;Gimme Chocolate!!;BABYMETAL;232707.0
39742;0.961;0.667;7c7iiyRHZQB2VUxyUQA8ZI;SPARK-AGAIN;Aimer;242733.0
39767;0.223;0.355;1rv46mRwDqMEhOBZ7vODg3;It's Beginning to Look a Lot like Christmas;Michael Bublé;207200.0
39776;0.765;0.737;5QDLhrAOJJdNAmCTJ8xMyW;Dynamite;BTS;199054.0
39791;0.264;0.657;33jt3kYWjQzqn3xyYQ5ZEh;Cheek To Cheek;Ella Fitzgerald,Louis Armstrong;354533.0
39792;0.314;0.201;622fSIVOm6SPcLPNOoYeJn;Tides;Bonobo,Jamila Woods;226147.0
39796;0.74;0.339;2mUKh4aIxzXHHd0v9CSd8b;Red Lights (Bang Chan, Hyunjin);Stray Kids;189907.0
39799;0.78;0.892;0hnsWcb5a4H3IpAbSXeLPg;Christmas EveL;Stray Kids;178530.0
39800;0.741;0.774;5Qj2s3QcOu3tU2S0TYSS7D;Mit Mir;Loredana,Mozzik;167671.0
39805;0.868;0.684;5JIzb3fBZkHccwxnArc5j6;DOMINO;Stray Kids;198720.0
39807;0.947;0.578;5RvuQYqw1KZanRWDGAZrQd;CHEESE;Stray Kids;182080.0
39808;0.842;0.653;7I0vl97TYZW86qYdgcD1qu;Back Door;Stray Kids;189287.0
39809;0.979;0.503;4WuKHgxdCJsaOBIh7yndty;MIROH;Stray Kids;207617.0
39811;0.655;0.585;0j8NGt2viqpWh0wbqt9zmW;Nese Don;Loredana,Mozzik;170667.0
39818;0.761;0.344;4SFknyjLcyTLJFPKD2m96o;How You Like That;BLACKPINK;182956.0
39823;0.799;0.57;5YMXGBD6vcYP7IolemyLtK;Euphoria;BTS;228615.0
39830;0.835;0.645;6hvczQ05jc1yGlp9zhb95V;Kill This Love;BLACKPINK;191050.0
39843;0.903;0.922;308Ir17KlNdlrbVLHWhlLe;The Feels;TWICE;198053.0
39845;0.874;0.775;2qQpFbqqkLOGySgNK8wBXt;FANCY;TWICE;213880.0
39846;0.959;0.644;3Hz3tTQwOdM6XkA0ALB2G9;Feel Special;TWICE;206867.0
39850;0.828;0.393;4lQsB3ERTWSNaAN1IkuNRl;DDU-DU DDU-DU;BLACKPINK;211350.0
39927;0.764;0.761;4U0JLGFHJpEnDS5w8F7ngE;Calma - Remix;Pedro Capó,Farruko;237627.0
39932;0.66;0.824;1zxZ9yi8ddRPghXntx4U5Q;Magia;Alvaro Soler;191339.0
39933;0.844;0.762;6VUJQqyeQhAZHkQbSDqLtI;La Cintura;Alvaro Soler;204667.0
39934;0.729;0.909;5vj59ONIVbyhcrI8ZSwoRo;Sofia;Alvaro Soler;210467.0
39935;0.741;0.84;26QKsGW4hMuwiEE1ftUMHe;Lo Que Pasó, Pasó;Daddy Yankee;210933.0
39945;0.847;0.824;2FLjZ5a6C0Lf380UTJqH2a;Mañana;Alvaro Soler,Cali Y El Dandee;212173.0
39951;0.797;0.741;228BxWXUYQPJrJYHDLOHkj;Gasolina;Daddy Yankee;192600.0
39954;0.81;0.632;2K1CQMoG2Dy5nmeOYnhoi8;Poblado - Remix;J Balvin,KAROL G,Nicky Jam,Crissin,Totoy El Frio,Natan & Shander;392867.0
39968;0.944;0.951;0Gx4VrHzS7pZOEAGrmXXBH;La Bicicleta;Carlos Vives,Shakira;229510.0
39979;0.457;0.718;1EzrEOXmMH3G43AXT1y7pA;I'm Yours;Jason Mraz;242187.0
39989;0.537;0.809;2SpEHTbUuebeLkgs9QB7Ue;Jolene;Dolly Parton;161533.0
39992;0.71;0.705;1wfIqsTXmMVtZxYk8uWxGa;AWAY;Oxlade;164571.0
40000;0.35;0.36;3LcYYV9ozePfgYYmXv0P3r;Fire and Rain;James Taylor;200579.0
40002;0.791;0.758;6gZVQvQZOFpzIy3HblJ20F;Man in the Box;Alice In Chains;285200.0
40006;0.846;0.287;62nQ8UZVqR2RMvkJHkcO2o;Jeremy;Pearl Jam;318227.0
40015;0.912;0.72;5ghIJDpPoe3CfHMGu71E6T;Smells Like Teen Spirit;Nirvana;301920.0
40022;0.918;0.563;1FMm3wG5WOhi7js35KR7Ea;You're Gonna Go Far, Kid;The Offspring;177827.0
40025;0.849;0.486;7JrUo70YjhU4S7flcJtK0k;Wonderwall;Oasis;258907.0
40065;0.793;0.459;4m0q0xQ2BNl9SCAGKyfiGZ;Somebody Else;The 1975;347526.0
40071;0.539;0.135;3vATOCr2BhLfHN6yn5Y6OP;Night Bunny;Alister Fawnwoda,Suzanne Ciani,Greg Leisz;413993.0
40124;0.881;0.577;7HGaPMu9N5yeXnlJy51sOb;Shout Baby;Ryokuoushoku Shakai;263827.0
40141;0.782;0.154;4GNMgGyZcgnE4nEdYFWJGn;Red Swan;Yoshiki,HYDE;263720.0
40144;0.879;0.64;3GIhgMadHu26VHLEeXviGD;No.1;DISH//;232907.0
40145;0.667;0.261;7pcTLUekZJQnzDOUDuExVJ;打上花火;Daoko,Kenshi Yonezu;289335.0
40164;0.903;0.161;0ydbxS4V8TgvhVGVmAXL3t;I Troldskog Faren Vild;Ulver;471280.0
40179;0.998;0.0173;6JAqczzDC8sfGpN3rFSaAu;Over Fjell Og Gjennom Torner;Darkthrone;149893.0
40212;0.256;0.438;16qzGrIMWoxerw2gnW0zuv;Pink Moon;Nick Drake;123333.0
40231;0.418;0.449;0yOpThGjb4BW8fV0lBxRRa;Every Rose Has Its Thorn;Dinah Eastwood;269875.0
40236;0.422;0.457;11X4lVdKIgcq5ZlJwb4X0i;Every Breath You Take;Karen Souza;167653.0
40296;0.384;0.194;1gwSczk7XtBrNEMnnekFSL;留住我吧!;Tai Chi,David Ling Jr,Philip Kwok;287173.0
40316;0.886;0.777;5ygDXis42ncn6kYG14lEVG;Baby Shark;Pinkfong;80927.0
40325;0.41;0.524;6bcz5C95naKSnsKWbakasU;The Alphabet Song (ABC Song);Nursery Rhymes ABC;80939.0
40354;0.997;0.0314;38XmF28XW6a7g44JhZdsDT;Forward!;Anaal Nathrakh;209100.0
40364;0.486;0.453;2gA74HvN6NKFrhgzpd5oNE;Line By Line (feat. Maren Morris);JP Saxe,Maren Morris;208187.0
40403;0.724;0.898;24Yi9hE78yPEbZ4kxyoXAI;Roses - Imanbek Remix;SAINt JHN,Imanbek;176840.0
40465;0.535;0.594;3X7H1FAiWAW937WvsFeMhe;One Too Many;Keith Urban,P!nk;203893.0
40471;0.854;0.924;1aWhpdHHOLDFfqmYRygMTZ;Settle Down (Destiny);Mavado;189813.0
40487;0.465;0.543;3FAJ6O0NOHQV8Mc5Ri6ENp;Heartbreak Anniversary;Giveon;198371.0
40568;0.743;0.544;3PEgB3fkiojxms35ntsTgs;More Than You Know;Axwell /\ Ingrosso;203000.0
40591;0.363;0.597;6gRIh8Hsr3vGsvr59sI8QT;Sei Hier Gast;Joachim Kemmer,Ingeborg Wellmann;224040.0
40661;0.733;0.519;71bBFbfn2OBK5QwUJSLS44;More Than You Know;Axwell /\ Ingrosso;203000.0
40695;0.75;0.131;3ZUALyBZfm4pRaMXMYRbbg;In My Mind;Dynoro,Gigi D'Agostino;183366.0
40702;0.784;0.517;1yccBVKAPKgNKjaNfcA6v3;Your Love (9PM);ATB,Topic,A7S;150053.0
40722;0.842;0.66;6ixjgNCGvFTXTO1fGqltw1;Back to Life;HUGEL;126973.0
40777;0.965;0.113;5DoT5X9MZwxBii1ov0KcuE;Ethnogenese;Obscurity;250100.0
40782;0.932;0.495;1YrJCGCuGZQFBwTb6gwIEM;Blurry;Puddle Of Mudd;303920.0
40801;0.455;0.389;2ixsaeFioXJmMgkkbd4uj1;Budapest;George Ezra;200733.0
40810;0.968;0.96;1JEqsDV5Y7Qdtc4FeUhsl1;Beijo do Vampiro - Ao Vivo;Os Barões Da Pisadinha,Wesley Safadão;149202.0
40820;0.479;0.661;0c8aqUb7e0K9uNhxejfV23;La Belle De Jour;Alceu Valença;269427.0
40832;0.317;0.57;5yQOP5W4KZtUDjsHjVQvT9;Les Etoiles;Melody Gardot;200333.0
40844;0.809;0.254;34dx8DACTJsc3rsJdaEIQw;Papaoutai;Stromae;232147.0
40852;0.457;0.297;1jNOi6m3Hn8nLEeHCp5Msr;Seven Nation Army;The White Stripes;231800.0
40999;0.668;0.962;7JPcKTrV5SJWzs0nFX67KR;Hymne à la vie;Pat Kalla,Le Super Mojo;245693.0
41005;0.755;0.57;5vlvuYDeC10hTC82qT6In3;Start Choppin';Dinosaur Jr.;340187.0
41014;0.976;0.493;5YJtMNWKe55yr49cyJgxva;Everytime We Touch;Cascada;197124.0
41023;0.719;0.534;2n30j6VY3zozs3YSwcEQSL;Runaway Train;Soul Asylum;266960.0
41053;0.552;0.607;0ARK753YaiJbpLUk7z5yIM;Dilemma;Nelly,Kelly Rowland;289160.0
41059;0.573;0.897;0ikz6tENMONtK6qGkOrU3c;Wake Me Up Before You Go-Go;Wham!;231333.0
41066;0.612;0.897;0XHWClSz0v6RIaRSGqJH3X;Smoke on the Water;Deep Purple;337613.0
41068;0.353;0.75;5Yt80fWRB8JG73XlPjrrKP;Another Brick In The Wall, Pt. 2 - 2011 Remastered Version;Pink Floyd;228587.0
41116;0.823;0.155;3Q5oNMl4OYrycajbOofpyY;Holy Diver;Dio;350013.0
41122;0.912;0.661;3a61be1anmjh3hzBrQzlYn;Sweet True Lies;Beast In Black;206563.0
41143;0.809;0.2;7sa1xOgT1c8xQfbSL5FrCe;Last Man Standing;HammerFall;270233.0
41156;0.738;0.615;5SEvxpu5ImOFOcXyeM8fbx;Dream of You (with R3HAB);CHUNG HA,R3HAB;192735.0
41184;0.383;0.67;5LV3AJZ7KOKCpoou8kny79;Take Me Home, Country Roads;John Denver;190040.0
41192;0.713;0.807;4dGJf1SER1T6ooX46vwzRB;Chicken Fried;Zac Brown Band;238147.0
41233;0.908;0.881;0IYpKZhCeoXB85BslBg3q5;Yeh Ladka Hai Allah;Jatin-Lalit,Udit Narayan,Alka Yagnik;327227.0
41246;0.647;0.522;7hpJ9tATWb2vztlq99hERP;Maniac;Conan Gray;185787.0
41314;0.379;0.158;2j5YxdWOFvzhqb2ZzmmuB4;Do Panjereh;Googoosh;291173.0
41318;0.373;0.83;6u5gmMt3Whco6zaEmhAdFi;Shazdeh Khanoom;Sattar;234933.0
41320;0.573;0.807;3AtHoHGt9D2Hir8otVVwjR;Sar Sepordeh;Sattar;238520.0
41334;0.554;0.49;1C8RHwk3q455M7hpihnzJJ;Gole Yakh;Kourosh Yaghmaei;306760.0
41335;0.735;0.912;5LKrH6qrjGiv4duAd2naE5;Gheseh Eshgh;Ebi;248213.0
41350;0.47;0.295;3Hsp89KylsBOxXxd1wx6AI;Milad;Moein;356720.0
41366;0.758;0.674;5ANbXf5qR48a4jfFnSq80w;PLAYING WITH FIRE;BLACKPINK;197355.0
41389;0.761;0.467;4aS8OY1JsRSBKGfnAkIOZH;You can't sit with us;SUNMI;197413.0
41397;0.711;0.955;1ExfPZEiahqhLyajhybFeS;The Lazy Song;Bruno Mars;189109.0
41405;0.982;0.23;47elPevMy1JRwPMYMy3jvC;KARATE;BABYMETAL;263173.0
41415;0.893;0.471;0f34MnV51uwA1jhPQ2XnDe;Brave Shine;Aimer;233493.0
41422;0.953;0.595;540UbeMMGyJomub7UcRhF4;Good Morning World!;BURNOUT SYNDROMES;249480.0
41428;0.9;0.706;72uSoNIf7eScfGZFQjNHrR;Dramaturgy;Eve;238181.0
41497;0.773;0.815;0jElcVB3zyu75HmlrbA8XE;Levitating;Kidz Bop Kids;184957.0
41502;0.718;0.342;4fSIb4hdOQ151TILNsSEaF;Todo De Ti;Rauw Alejandro;199604.0
41515;0.553;0.4;45OX2jjEw1l7lOFJfDP9fv;MONEY;LISA;168228.0
41533;0.741;0.441;6I3mqTwhRpn34SLVafSH7G;Ghost;Justin Bieber;153190.0
41534;0.704;0.894;27NovPIUIRrOZoCHxABJwK;INDUSTRY BABY (feat. Jack Harlow);Lil Nas X,Jack Harlow;212000.0
41536;0.618;0.848;4iN16F8JtVxG2UTzp3avGl;Smokin Out The Window;Bruno Mars,Anderson .Paak,Silk Sonic;197443.0
